# NDIR Monitor — CSV Recording
# Port   : COM14
# Started: 2026-05-21T10:48:31.066Z
# RAW  fields: type,timestamp,phase,ch1_raw,ch2_raw,ch3_raw,ch1_filt,ch2_filt,ch3_filt,ema1,ema2,ema3,flag
# PROC fields: type,timestamp,gas_flag,raw_val1,raw_val2,ratio,ratio_filt,baseline,delta1,delta2,response1,response2,ema_out
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,569.125,1,576,574,570,575,574,570,575.2,574.2,560.6,0
RAW,569.250,0,576,571,522,576,574,534,575.4,574.2,554.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,569.375,1,572,570,550,576,574,550,575.5,574.1,553.00,0
RAW,569.500,0,577,578,577,576,574,570,575.6,574.1,557.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,569.625,1,576,574,542,576,574,550,575.7,574.1,555.4,0
RAW,569.750,0,577,575,548,576,574,548,575.8,574.00,553.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,569.875,1,575,575,568,576,575,550,575.9,574.3,552.7,0
RAW,570.000,0,576,572,542,576,575,548,575.9,574.5,551.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,570.125,1,574,573,533,576,574,542,575.9,574.3,549.1,0
RAW,570.250,0,576,574,575,576,574,548,575.9,574.3,548.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,570.375,1,580,570,572,576,573,568,576.00,573.9,553.6,0
RAW,570.500,0,577,572,523,576,572,542,576.00,573.5,550.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,570.625,1,574,574,538,576,573,538,576.00,573.3,547.5,0
RAW,570.750,0,576,577,584,576,574,572,576.00,573.5,553.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,570.875,1,573,575,554,576,574,554,576.00,573.6,553.7,0
RAW,571.000,0,577,576,532,576,575,538,576.00,574.00,549.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,571.125,1,576,576,566,576,576,554,576.00,574.5,550.9,0
RAW,571.250,0,577,573,562,576,576,562,576.00,574.9,553.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,571.375,1,573,572,539,576,575,554,576.00,574.9,553.7,0
RAW,571.500,0,574,569,561,576,573,561,576.00,574.4,555.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,571.625,1,573,577,572,574,573,562,575.5,574.1,557.2,0
RAW,571.750,0,580,574,534,574,573,561,575.1,573.8,558.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,571.875,1,576,575,533,574,574,539,574.8,573.8,553.3,0
RAW,572.000,0,574,580,585,574,575,561,574.6,574.1,555.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,572.125,1,566,583,575,574,577,572,574.5,574.9,559.4,0
RAW,572.250,0,579,573,526,576,575,534,574.9,574.9,553.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,572.375,1,577,572,556,576,575,556,575.1,574.9,553.8,0
RAW,572.500,0,574,572,571,574,573,571,574.9,574.4,558.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,572.625,1,574,573,539,574,573,556,574.6,574.1,557.6,0
RAW,572.750,0,577,574,551,577,573,551,575.2,573.8,555.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,572.875,1,574,574,568,574,573,556,574.9,573.6,556.00,0
RAW,573.000,0,577,574,540,574,574,551,574.7,573.7,554.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,573.125,1,575,574,532,575,574,540,574.8,573.8,551.00,0
RAW,573.250,0,574,574,576,575,574,551,574.8,573.8,551.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,573.375,1,574,573,572,574,574,568,574.6,573.9,555.3,0
RAW,573.500,0,576,571,522,575,574,540,574.7,573.9,551.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,573.625,1,576,565,536,575,573,536,574.8,573.7,547.6,0
RAW,573.750,0,580,573,579,576,573,572,575.1,573.5,553.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,573.875,1,573,574,546,576,573,546,575.3,573.4,551.8,0
RAW,574.000,0,576,576,538,576,573,538,575.5,573.3,548.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,574.125,1,576,574,567,576,574,546,575.6,573.5,547.7,0
RAW,574.250,0,574,573,548,576,574,548,575.7,573.6,547.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,574.375,1,577,572,537,576,574,546,575.8,573.7,547.4,0
RAW,574.500,0,577,574,571,576,574,548,575.8,573.8,547.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,574.625,1,576,575,574,576,574,567,575.9,573.8,552.4,0
RAW,574.750,0,576,573,528,576,573,548,575.9,573.6,551.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,574.875,1,572,568,533,576,573,537,575.9,573.5,547.7,0
RAW,575.000,0,573,576,582,576,574,571,575.9,573.6,553.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,575.125,1,578,573,556,576,573,556,576.00,573.5,554.2,0
RAW,575.250,0,575,571,528,575,573,533,575.7,573.3,548.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,575.375,1,571,578,565,573,573,556,575.00,573.3,550.6,0
RAW,575.500,0,579,575,562,575,575,562,575.00,573.7,553.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,575.625,1,577,572,539,577,573,556,575.5,573.5,554.1,0
RAW,575.750,0,577,570,560,577,572,560,575.9,573.1,555.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,575.875,1,575,569,568,577,572,562,576.2,572.9,557.2,0
RAW,576.000,0,572,567,527,577,570,560,576.4,572.1,557.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,576.125,1,576,579,531,576,570,539,576.3,571.6,553.2,0
RAW,576.250,0,578,578,580,576,570,560,576.2,571.2,554.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,576.375,1,574,574,564,575,574,564,575.9,571.9,557.2,0
RAW,576.500,0,577,572,525,576,574,531,575.9,572.4,550.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,576.625,1,572,570,555,576,574,555,575.9,572.8,551.7,0
RAW,576.750,0,575,573,567,575,573,564,575.7,572.9,554.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,576.875,1,575,575,540,575,573,555,575.5,572.9,554.8,0
RAW,577.000,0,584,571,554,575,572,554,575.4,572.7,554.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,577.125,1,574,574,567,575,573,555,575.3,572.8,554.7,0
RAW,577.250,0,577,576,538,575,574,554,575.2,573.1,554.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,577.375,1,576,575,534,576,575,540,575.4,573.6,550.9,0
RAW,577.500,0,576,576,577,576,575,554,575.6,573.9,551.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,577.625,1,573,573,571,576,575,567,575.7,574.2,555.5,0
RAW,577.750,0,576,574,526,576,575,538,575.8,574.4,551.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,577.875,1,575,575,547,576,575,547,575.8,574.5,550.1,0
RAW,578.000,0,577,574,584,576,574,571,575.9,574.4,555.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,578.125,1,575,573,544,575,574,547,575.6,574.3,553.2,0
RAW,578.250,0,577,573,541,576,574,544,575.7,574.2,550.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,578.375,1,573,573,570,575,573,547,575.6,573.9,549.9,0
RAW,578.500,0,577,575,545,577,573,545,575.9,573.7,548.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,578.625,1,568,576,535,575,573,544,575.7,573.5,547.5,0
RAW,578.750,0,577,576,578,577,575,545,576.00,573.9,546.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,578.875,1,576,572,576,576,575,570,576.00,574.2,552.7,0
RAW,579.000,0,576,571,523,576,575,545,576.00,574.4,550.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,579.125,1,575,572,533,576,572,535,576.00,573.8,546.8,0
RAW,579.250,0,577,574,586,576,572,576,576.00,573.3,554.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,579.375,1,574,573,556,576,572,556,576.00,573.00,554.6,0
RAW,579.500,0,576,574,527,576,573,533,576.00,573.00,549.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,579.625,1,574,574,565,575,574,556,575.8,573.3,550.9,0
RAW,579.750,0,576,573,564,576,574,564,575.8,573.4,554.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,579.875,1,575,574,537,575,574,556,575.6,573.6,554.6,0
RAW,580.000,0,576,574,564,576,574,564,575.7,573.7,557.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,580.125,1,573,571,571,575,574,564,575.5,573.8,558.7,0
RAW,580.250,0,582,568,528,576,573,564,575.6,573.6,560.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,580.375,1,576,571,527,576,571,537,575.7,572.9,554.3,0
RAW,580.500,0,574,577,585,576,571,564,575.8,572.4,556.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,580.625,1,576,576,571,576,571,571,575.9,572.1,560.3,0
RAW,580.750,0,576,577,524,576,576,528,575.9,573.1,552.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,580.875,1,576,578,557,576,577,557,575.9,574.00,553.4,0
RAW,581.000,0,577,574,576,576,577,571,575.9,574.8,557.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,581.125,1,574,574,540,576,576,557,576.00,575.1,557.6,0
RAW,581.250,0,576,574,551,576,574,551,576.00,574.8,556.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,581.375,1,572,574,569,576,574,557,576.00,574.6,556.2,0
RAW,581.500,0,576,573,539,576,574,551,576.00,574.5,554.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,581.625,1,574,570,530,574,574,540,575.5,574.3,551.2,0
RAW,581.750,0,578,576,579,576,574,551,575.6,574.3,551.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,581.875,1,573,581,579,574,574,569,575.2,574.2,555.6,0
RAW,582.000,0,575,578,526,575,576,539,575.2,574.6,551.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,582.125,1,576,573,541,575,576,541,575.1,575.00,548.8,0
RAW,582.250,0,577,573,584,576,576,579,575.3,575.2,556.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,582.375,1,575,571,546,575,573,546,575.3,574.7,553.8,0
RAW,582.500,0,577,572,534,576,573,541,575.4,574.3,550.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,582.625,1,573,575,568,576,573,546,575.6,573.9,549.4,0
RAW,582.750,0,576,574,549,576,573,549,575.7,573.7,549.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,582.875,1,574,572,534,575,572,546,575.5,573.3,548.5,0
RAW,583.000,0,576,574,572,576,574,549,575.6,573.5,548.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,583.125,1,575,573,575,575,574,568,575.5,573.6,553.5,0
RAW,583.250,0,576,572,524,576,573,549,575.6,573.4,552.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,583.375,1,573,573,532,575,573,534,575.5,573.3,547.8,0
RAW,583.500,0,575,575,587,575,573,572,575.3,573.3,553.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,583.625,1,582,572,558,575,573,558,575.3,573.2,554.9,0
RAW,583.750,0,577,575,527,576,573,532,575.4,573.1,549.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,583.875,1,573,574,565,575,574,558,575.3,573.4,551.4,0
RAW,584.000,0,575,574,563,575,574,563,575.2,573.5,554.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,584.125,1,575,574,537,575,574,558,575.2,573.6,555.2,0
RAW,584.250,0,576,572,565,575,574,563,575.1,573.7,557.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,584.375,1,573,574,574,575,574,565,575.1,573.8,559.1,0
RAW,584.500,0,576,574,530,575,574,563,575.1,573.8,560.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,584.625,1,574,575,531,575,574,537,575.1,573.9,554.3,0
RAW,584.750,0,575,575,585,575,574,565,575.00,573.9,557.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,584.875,1,578,576,570,575,575,570,575.00,574.2,560.2,0
RAW,585.000,0,578,576,523,576,575,531,575.3,574.4,552.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,585.125,1,574,574,557,575,575,557,575.2,574.5,553.9,0
RAW,585.250,0,569,572,572,575,575,570,575.2,574.7,558.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,585.375,1,576,572,538,576,574,557,575.4,574.5,557.7,0
RAW,585.500,0,578,573,552,576,573,552,575.5,574.1,556.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,585.625,1,576,572,569,576,572,557,575.6,573.6,556.5,0
RAW,585.750,0,576,572,534,576,572,552,575.7,573.2,555.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,585.875,1,574,572,529,576,572,538,575.8,572.9,551.00,0
RAW,586.000,0,576,571,578,576,572,552,575.8,572.7,551.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,586.125,1,574,573,573,576,572,569,575.9,572.5,555.7,0
RAW,586.250,0,577,573,520,576,572,534,575.9,572.4,550.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,586.375,1,575,574,544,575,573,544,575.7,572.5,548.7,0
RAW,586.500,0,575,573,581,575,573,573,575.5,572.6,554.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,586.625,1,574,573,543,575,573,544,575.4,572.7,552.1,0
RAW,586.750,0,576,573,539,575,573,543,575.3,572.8,549.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,586.875,1,580,567,566,575,573,544,575.2,572.9,548.4,0
RAW,587.000,0,574,573,542,575,573,543,575.2,572.9,547.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,587.125,1,575,574,533,575,573,542,575.1,572.9,545.8,0
RAW,587.250,0,577,578,575,576,573,542,575.3,572.9,544.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,587.375,1,573,576,576,575,574,566,575.3,573.2,550.1,0
RAW,587.500,0,577,573,524,575,574,542,575.2,573.4,548.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,587.625,1,574,571,538,575,574,538,575.1,573.6,545.6,0
RAW,587.750,0,575,576,579,575,576,575,575.1,574.2,552.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,587.875,1,577,575,552,575,575,552,575.1,574.4,552.7,0
RAW,588.000,0,578,577,537,577,575,538,575.6,574.5,549.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,588.125,1,575,576,568,575,576,552,575.4,574.9,549.8,0
RAW,588.250,0,577,574,552,577,576,552,575.8,575.2,550.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,588.375,1,576,572,537,577,575,552,576.1,575.1,550.7,0
RAW,588.500,0,571,580,570,576,576,552,576.1,575.3,551.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,588.625,1,574,576,574,575,576,568,575.8,575.5,555.3,0
RAW,588.750,0,575,571,528,575,574,552,575.6,575.1,554.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,588.875,1,574,571,534,574,572,537,575.2,574.3,550.1,0
RAW,589.000,0,575,574,580,574,574,570,574.9,574.3,555.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,589.125,1,576,572,559,575,572,559,574.9,573.7,556.1,0
RAW,589.250,0,575,573,528,575,572,534,574.9,573.3,550.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,589.375,1,575,573,562,575,573,559,575.00,573.2,552.7,0
RAW,589.500,0,577,574,562,575,573,562,575.00,573.2,555.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,589.625,1,575,573,538,575,573,559,575.00,573.1,556.00,0
RAW,589.750,0,576,571,558,575,573,558,575.00,573.1,556.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,589.875,1,572,571,565,575,573,562,575.00,573.1,557.9,0
RAW,590.000,0,577,571,535,576,571,558,575.2,572.5,557.9,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,590.125,1,576,569,527,576,571,538,575.4,572.2,552.9,0
RAW,590.250,0,579,575,584,576,571,558,575.6,571.9,554.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,590.375,1,576,575,577,576,571,565,575.7,571.7,556.9,0
RAW,590.500,0,576,574,517,576,574,535,575.8,572.2,551.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,590.625,1,574,574,545,576,574,545,575.8,572.7,549.8,0
RAW,590.750,0,576,576,588,576,575,577,575.9,573.3,556.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,590.875,1,575,572,541,576,574,545,575.9,573.4,553.7,0
RAW,591.000,0,575,575,540,575,574,541,575.7,573.6,550.5,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,591.125,1,573,575,580,575,575,545,575.5,573.9,549.1,0
RAW,591.250,0,577,573,541,575,575,541,575.4,574.2,547.1,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,591.375,1,575,574,525,575,574,541,575.3,574.2,545.6,0
RAW,591.500,0,577,577,591,575,575,541,575.2,574.4,544.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,591.625,1,576,573,591,576,574,580,575.4,574.3,553.3,0
RAW,591.750,0,580,581,510,577,574,541,575.8,574.2,550.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,591.875,1,571,576,536,576,576,536,575.9,574.7,546.7,0
RAW,592.000,0,577,576,605,577,576,591,576.1,575.00,557.8,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,592.125,1,575,568,549,576,576,549,576.1,575.2,555.6,0
RAW,592.250,0,576,571,523,576,576,536,576.1,575.4,550.7,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,592.375,1,576,573,572,576,573,549,576.1,574.8,550.3,0
RAW,592.500,0,575,572,551,576,572,551,576.00,574.1,550.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,592.625,1,576,573,527,576,572,549,576.00,573.6,550.1,0
RAW,592.750,0,573,569,573,576,572,551,576.00,573.2,550.3,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,592.875,1,574,573,582,575,573,572,575.8,573.1,555.7,0
RAW,593.000,0,578,572,517,575,572,551,575.6,572.9,554.6,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,593.125,1,576,575,525,576,573,527,575.7,572.9,547.7,0
RAW,593.250,0,578,575,599,576,573,573,575.8,572.9,554.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,593.375,1,576,576,568,576,575,568,575.8,573.4,557.5,0
RAW,593.500,0,581,569,512,578,575,525,576.4,573.8,549.4,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,593.625,1,574,574,565,576,575,565,576.3,574.1,553.3,0
RAW,593.750,0,576,574,573,576,574,568,576.2,574.1,557.00,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,593.875,1,576,577,533,576,574,565,576.2,574.1,559.00,0
RAW,594.000,0,577,576,564,576,574,564,576.1,574.1,560.2,0
WRN pair skip: ref_diff<REF_DIFF_MIN - lamp switching?
RAW,594.125,1,575,574,578,576,574,565,576.1,574.00,561.4,0
RAW,594.250,0,577,574,526,576,574,564,576.1,574.00,562.1,0
